2010-11-04 23:36:58 Notice: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [/Users/mjparinas/Documents/Zimity-Web/cake/libs/debugger.php, line 684]
2010-11-08 00:14:38 Notice: Notice (8): Use of undefined constant ’0123456789abcdefghijklmnopqrstuvwxyz’ - assumed '’0123456789abcdefghijklmnopqrstuvwxyz’' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 4]
2010-11-08 00:14:38 Notice: Notice (8): Use of undefined constant ” - assumed '”' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 5]
2010-11-08 00:14:38 Notice: Notice (8): Use of undefined constant ’0123456789abcdefghijklmnopqrstuvwxyz’ - assumed '’0123456789abcdefghijklmnopqrstuvwxyz’' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 4]
2010-11-08 00:14:38 Notice: Notice (8): Use of undefined constant ” - assumed '”' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 5]
2010-11-08 00:14:38 Notice: Notice (8): Use of undefined constant ’0123456789abcdefghijklmnopqrstuvwxyz’ - assumed '’0123456789abcdefghijklmnopqrstuvwxyz’' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 4]
2010-11-08 00:14:38 Notice: Notice (8): Use of undefined constant ” - assumed '”' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 5]
2010-11-08 00:14:39 Notice: Notice (8): Use of undefined constant ’0123456789abcdefghijklmnopqrstuvwxyz’ - assumed '’0123456789abcdefghijklmnopqrstuvwxyz’' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 4]
2010-11-08 00:14:39 Notice: Notice (8): Use of undefined constant ” - assumed '”' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 5]
2010-11-08 00:14:40 Notice: Notice (8): Use of undefined constant ’0123456789abcdefghijklmnopqrstuvwxyz’ - assumed '’0123456789abcdefghijklmnopqrstuvwxyz’' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 4]
2010-11-08 00:14:40 Notice: Notice (8): Use of undefined constant ” - assumed '”' in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 5]
2010-11-08 00:15:49 Notice: Notice (8): Uninitialized string offset: 62 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 7]
2010-11-08 00:39:37 Notice: Notice (8): Undefined variable: slug in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 36]
2010-11-08 00:39:44 Notice: Notice (8): Undefined variable: slug in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 36]
2010-11-08 00:40:47 Notice: Notice (8): Uninitialized string offset: 62 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 9]
2010-11-08 00:40:47 Notice: Notice (8): Undefined variable: slug in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 36]
2010-11-08 00:40:56 Notice: Notice (8): Undefined variable: slug in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 36]
2010-11-08 00:42:32 Notice: Notice (8): Uninitialized string offset: 62 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 9]
2010-11-08 00:42:37 Notice: Notice (8): Uninitialized string offset: 62 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 9]
2010-11-08 00:42:41 Notice: Notice (8): Uninitialized string offset: 62 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 9]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 15]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 81]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 82]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 83]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 84]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 85]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 86]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 87]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 88]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 89]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 90]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 91]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 92]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 93]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 94]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 95]
2010-11-09 01:02:48 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 96]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 15]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 81]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 82]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 83]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 84]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 85]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 86]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 87]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 88]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 89]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 90]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 91]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 92]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 93]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 94]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 95]
2010-11-09 01:02:57 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 96]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 15]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 81]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 82]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 83]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 84]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 85]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 86]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 87]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 88]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 89]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 90]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 91]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 92]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 93]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 94]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 95]
2010-11-09 01:03:02 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 96]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 15]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 81]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 82]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 83]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 84]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 85]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 86]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 87]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 88]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 89]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 90]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 91]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 92]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 93]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 94]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 95]
2010-11-09 01:03:06 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 96]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 15]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 81]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 82]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 83]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 84]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 85]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 86]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 87]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 88]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 89]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 90]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 91]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 92]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 93]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 94]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 95]
2010-11-09 01:03:33 Notice: Notice (8): Undefined variable: imprint in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 96]
2010-11-21 00:06:11 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:06:11 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 84]
2010-11-21 00:06:28 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:06:36 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:06:57 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:07:03 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:07:07 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:07:09 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:08:08 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:08:11 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:09:19 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:09:24 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:09:25 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:09:30 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:09:58 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:10:08 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:10:59 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:11:18 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 00:22:21 Notice: Notice (8): Undefined index: caption in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/view.ctp, line 31]
2010-11-21 01:08:34 Notice: Notice (8): Uninitialized string offset: 62 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 11]
2010-11-21 01:08:34 Notice: Notice (8): Undefined variable: s3 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 53]
2010-11-21 01:19:32 Notice: Notice (8): Undefined index: tmp name in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 55]
2010-11-21 01:22:33 Notice: Notice (8): Undefined variable: s3 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 57]
2010-11-21 01:26:51 Notice: Notice (8): Undefined variable: s3 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 57]
2010-11-22 00:44:20 Notice: Notice (8): Uninitialized string offset: 62 in [/Users/mjparinas/Documents/Zimity-Web/app/controllers/imprints_controller.php, line 11]
2010-11-30 02:59:51 Notice: Notice (8): Undefined index: userid in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/index.ctp, line 54]
2010-11-30 03:00:16 Notice: Notice (8): Undefined index: userid in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/index.ctp, line 54]
2010-11-30 03:00:32 Notice: Notice (8): Undefined index: userid in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/index.ctp, line 54]
2010-11-30 03:00:49 Notice: Notice (8): Undefined index: userid in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/index.ctp, line 54]
2010-12-02 01:03:52 Notice: Notice (8): Undefined index: user_id in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/index.ctp, line 54]
2010-12-02 01:03:58 Notice: Notice (8): Undefined index: userid in [/Users/mjparinas/Documents/Zimity-Web/app/views/imprints/index.ctp, line 54]
